sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,actual_weight,blacknwhite_prbrand,blacknwhite_prbrandlink,blacknwhite_prbrandpos,blacknwhite_prbrandtarget,blacknwhite_prcolleteral,blacknwhite_prcustom,blacknwhite_prlayout,blacknwhite_prmoreviews,blacknwhite_productimg,blacknwhite_prrelated,blacknwhite_prprevnext,blacknwhite_prrelatedcontent,blacknwhite_prsidebar,blacknwhite_prsku,blacknwhite_prtabs,blacknwhite_relatedpos,bnb_commission,cod_policy,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,gallery,gift_message_available,has_options,image,image_label,manufacturer,manufacturer_info,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,processing_time,required_options,seller_name,shipping_cost,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,tax_rate,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,whats_in_box,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,supplier,supplier_banner
,,,,CATEGORIES/Furniture/Living Room,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s283p14630img2.jpg,hover,3,0,,
,,,,CATEGORIES/Furniture/Living Room/TV Stands,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S283P14631,,Default,simple,CATEGORIES,Default Category,base,0,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,3195,0,,18105,India,2014-03-28 12:04:28,,,,,"A rich natural finish along with square ""push to open"" hardware and a decorative floating top design give this bookcase casual contemporary appeal for your home. Designed to use to create more storage and display space it makes a great bookcase . Storage includes two drawers and four shelves.",,,1,/s283p14631img0.jpg,,283,"Operating for more than a decade, we are bringing back the beauty of highly inspired furniture to homes within India. WOOD DEKOR product range is ever expanding to encompass different styles, finishes and even different finishes of wood. The original aims and values still hold true: to offer high quality, beautiful and uniquely designed furniture, lighting and accessories - handmade from natural materials and sourced with the environment in mind.",,"Buy Modern Contempoary Kennedy 2 drawers - 4 open
shelves
bookcase online shopping at shop.buynbrag.com.Select the Antique Design of Kennedy 2 drawers - 4 open
shelves
bookcase ✓ Free Shipping & Returns",,"Buy Modern Kennedy 2 drawers - 4 open
shelves
bookcase S283P14631-shop.buynbrag.com",,,Use config,Use config,"Kennedy 2 drawers - 4 open
shelves
bookcase",,,Block after Info Column,,21300,25,0,283,0,"A rich natural finish along with square ""push to open"" hardware and a decorative floating top design give this bookcase casual contemporary appeal for your home",/s283p14631img0.jpg,,,,,1,0,0,/s283p14631img0.jpg,,,,,4,0,"<ul><li><div class='spec-modal'>SKU</div><em>:</em>&nbsp; S283P14631</li><li><div class='spec-modal'>what's in the Box</div><em>:</em>  One  Kennedy 2 drawers - 4 open
shelves
bookcase</li><li><div class='spec-modal'>Dimensions</div><em>:</em>&nbsp; Length 90.000 cm x Width 35.000 cm x Height 178.000 cm</li><li><div class='spec-modal'>Material Composition</div><em>:</em>&nbsp; Sheesham wood</li><li><div class='spec-modal'>Usage</div><em>:</em>&nbsp; Indoors</li><li><div class='spec-modal'>Assembly</div><em>:</em>&nbsp; Fully Assembled</li><li><div class='spec-modal'>Care</div><em>:</em>&nbsp; 1. Wipe off with a clean, dry or slightly damp cloth.2. We recommend a 6 monthly wax rub-down for solid-wood furniture.3. Do not keep in direct sunlight as it will protect the wood from fading.</li><li><div class='spec-modal'>Seller Insurance</div><em>:</em>&nbsp; 1. The product is chemically treated for resistance to termites.2. The product is specially treated for moisture resistance. However, even in treated wood 10% expansion is natural and unavoidable.</li><li><div class='spec-modal'>Additional Information</div><em>:</em>&nbsp; 1. No two handcrafted pieces are identical. Minor variations contribute to the uniqueness of each piece made by the craftsman. 2. Please check seller policy for returns and COD.</li></ul>",10,0,1,0,0,1,1,1,0,,1,1,1,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/s283p14631img0.jpg,hover,1,0,283,supplier_283
,,,,CATEGORIES/Furniture,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s283p14631img1.jpg,hover,2,0,,
,,,,CATEGORIES/Furniture/Storage,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CATEGORIES/Furniture/Storage/Bookcases & Shelves,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S283P14632,,Default,simple,CATEGORIES,Default Category,base,0,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,990,0,,5610,India,2014-03-28 12:04:28,,,,,Jettison your boring old coffee table for something more fun. The solid-colored rectangle forms the perfect table to brighten your room. Beautiful solid wood legs support a unique table with a colorful lacquer finish.,,,1,/s283p14632img0.jpg,,283,"Operating for more than a decade, we are bringing back the beauty of highly inspired furniture to homes within India. WOOD DEKOR product range is ever expanding to encompass different styles, finishes and even different finishes of wood. The original aims and values still hold true: to offer high quality, beautiful and uniquely designed furniture, lighting and accessories - handmade from natural materials and sourced with the environment in mind.",,"Buy Modern Contempoary Eureka Plain top 
coffee
table online shopping at shop.buynbrag.com.Select the Antique Design of Eureka Plain top 
coffee
table ✓ Free Shipping & Returns",,"Buy Modern Eureka Plain top 
coffee
table S283P14632-shop.buynbrag.com",,,Use config,Use config,"Eureka Plain top 
coffee
table",,,Block after Info Column,,6600,25,0,283,0,Jettison your boring old coffee table for something more fun,/s283p14632img0.jpg,,,,,1,0,0,/s283p14632img0.jpg,,,,,4,0,"<ul><li><div class='spec-modal'>SKU</div><em>:</em>&nbsp; S283P14632</li><li><div class='spec-modal'>what's in the Box</div><em>:</em>  One  Eureka Plain top 
coffee
table</li><li><div class='spec-modal'>Dimensions</div><em>:</em>&nbsp; Length 118.000 cm x Width 60.000 cm x Height 45.000 cm</li><li><div class='spec-modal'>Material Composition</div><em>:</em>&nbsp; Sheesham wood</li><li><div class='spec-modal'>Usage</div><em>:</em>&nbsp; Indoors</li><li><div class='spec-modal'>Assembly</div><em>:</em>&nbsp; Knock Down</li><li><div class='spec-modal'>Care</div><em>:</em>&nbsp; 1. Wipe off with a clean, dry or slightly damp cloth.2. We recommend a 6 monthly wax rub-down for solid-wood furniture.3. Do not keep in direct sunlight as it will protect the wood from fading.</li><li><div class='spec-modal'>Seller Insurance</div><em>:</em>&nbsp; 1. The product is chemically treated for resistance to termites.2. The product is specially treated for moisture resistance. However, even in treated wood 10% expansion is natural and unavoidable.</li><li><div class='spec-modal'>Additional Information</div><em>:</em>&nbsp; 1. No two handcrafted pieces are identical. Minor variations contribute to the uniqueness of each piece made by the craftsman. 2. Please check seller policy for returns and COD.</li></ul>",10,0,1,0,0,1,1,1,0,,1,1,1,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/s283p14632img0.jpg,hover,1,0,283,supplier_283
,,,,CATEGORIES/Furniture,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s283p14632img1.jpg,hover,2,0,,
,,,,CATEGORIES/Furniture/Living Room,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CATEGORIES/Furniture/Living Room/Coffee Tables,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S283P14633,,Default,simple,CATEGORIES,Default Category,base,0,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,1650,0,,9350,India,2014-03-28 12:04:28,,,,,"Give your living room a rustic, unfussy feel with this classic rectangular TV Cabinet. The hardwood has been hand-distressed, and given a multilayered honey finish that you'll marvel at. The hand-woven bottom shelf is the perfect place to hold decorative items you want to showcase, while keeping the planked surface free and spacious.",,,1,/s283p14633img0.jpg,,283,"Operating for more than a decade, we are bringing back the beauty of highly inspired furniture to homes within India. WOOD DEKOR product range is ever expanding to encompass different styles, finishes and even different finishes of wood. The original aims and values still hold true: to offer high quality, beautiful and uniquely designed furniture, lighting and accessories - handmade from natural materials and sourced with the environment in mind.",,Buy Modern Contempoary Holo TV cabinet online shopping at shop.buynbrag.com.Select the Antique Design of Holo TV cabinet ✓ Free Shipping & Returns,,Buy Modern Holo TV cabinet S283P14633-shop.buynbrag.com,,,Use config,Use config,Holo TV cabinet,,,Block after Info Column,,11000,25,0,283,0,"Give your living room a rustic, unfussy feel with this classic rectangular TV Cabinet",/s283p14633img0.jpg,,,,,1,0,0,/s283p14633img0.jpg,,,,,4,0,"<ul><li><div class='spec-modal'>SKU</div><em>:</em>&nbsp; S283P14633</li><li><div class='spec-modal'>what's in the Box</div><em>:</em>  One  Holo TV cabinet</li><li><div class='spec-modal'>Dimensions</div><em>:</em>&nbsp; Length 130.000 cm x Width 45.000 cm x Height 45.000 cm</li><li><div class='spec-modal'>Material Composition</div><em>:</em>&nbsp; Sheesham wood</li><li><div class='spec-modal'>Usage</div><em>:</em>&nbsp; Indoors</li><li><div class='spec-modal'>Assembly</div><em>:</em>&nbsp; Fully Assembled</li><li><div class='spec-modal'>Care</div><em>:</em>&nbsp; 1. Wipe off with a clean, dry or slightly damp cloth.2. We recommend a 6 monthly wax rub-down for solid-wood furniture.3. Do not keep in direct sunlight as it will protect the wood from fading.</li><li><div class='spec-modal'>Seller Insurance</div><em>:</em>&nbsp; 1. The product is chemically treated for resistance to termites.2. The product is specially treated for moisture resistance. However, even in treated wood 10% expansion is natural and unavoidable.</li><li><div class='spec-modal'>Additional Information</div><em>:</em>&nbsp; 1. No two handcrafted pieces are identical. Minor variations contribute to the uniqueness of each piece made by the craftsman. 2. Please check seller policy for returns and COD.</li></ul>",10,0,1,0,0,1,1,1,0,,1,1,1,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/s283p14633img0.jpg,hover,1,0,283,supplier_283
,,,,CATEGORIES/Furniture,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s283p14633img1.jpg,hover,2,0,,
,,,,CATEGORIES/Furniture/Living Room,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s283p14633img2.jpg,hover,3,0,,
,,,,CATEGORIES/Furniture/Living Room/TV Stands,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s283p14633img3.jpg,hover,4,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s283p14633img4.jpg,hover,5,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s283p14633img5.jpg,hover,6,0,,
S283P14635,,Default,simple,CATEGORIES,Default Category,base,0,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,1110,0,,6290,India,2014-03-28 12:04:28,,,,,"I love the strong print here! This is a great option if your dining or living room has a stronger color scheme and you want a piece that would feel like an integral part of it. (No one has to know it has been tucked under the table until extra seating was needed!) It would also work great in a mudroom or at the foot of the bed.A multicolored assorted framework and tapered legs give this upholstered bench an antique vibe, but this bench is far from old and wobbly! You’ll get a sturdy seat for your foyer, foot of the bed or anywhere you need chic style and deep seated comfort.",,,1,/s283p14635img0.jpg,,283,"Operating for more than a decade, we are bringing back the beauty of highly inspired furniture to homes within India. WOOD DEKOR product range is ever expanding to encompass different styles, finishes and even different finishes of wood. The original aims and values still hold true: to offer high quality, beautiful and uniquely designed furniture, lighting and accessories - handmade from natural materials and sourced with the environment in mind.",,Buy Modern Contempoary Wood Dekor Upholstered bench online shopping at shop.buynbrag.com.Select the Antique Design of Wood Dekor Upholstered bench ✓ Free Shipping & Returns,,Buy Modern Wood Dekor Upholstered bench S283P14635-shop.buynbrag.com,,,Use config,Use config,Wood Dekor Upholstered bench,,,Block after Info Column,,7400,25,0,283,0,I love the strong print here! This is a great option if your dining or living room has a stronger color scheme and you want a piece that would feel like an integral part of it,/s283p14635img0.jpg,,,,,1,0,0,/s283p14635img0.jpg,,,,,4,0,"<ul><li><div class='spec-modal'>SKU</div><em>:</em>&nbsp; S283P14635</li><li><div class='spec-modal'>what's in the Box</div><em>:</em>  One  Wood Dekor Upholstered bench</li><li><div class='spec-modal'>Dimensions</div><em>:</em>&nbsp; Length 120.000 cm x Width 40.000 cm x Height 44.000 cm</li><li><div class='spec-modal'>Material Composition</div><em>:</em>&nbsp; Sheesham wood</li><li><div class='spec-modal'>Usage</div><em>:</em>&nbsp; Indoors</li><li><div class='spec-modal'>Assembly</div><em>:</em>&nbsp; Fully Assembled</li><li><div class='spec-modal'>Care</div><em>:</em>&nbsp; 1. Wipe off with a clean, dry or slightly damp cloth.2. We recommend a 6 monthly wax rub-down for solid-wood furniture.3. Do not keep in direct sunlight as it will protect the wood from fading.</li><li><div class='spec-modal'>Seller Insurance</div><em>:</em>&nbsp; 1. The product is chemically treated for resistance to termites.2. The product is specially treated for moisture resistance. However, even in treated wood 10% expansion is natural and unavoidable.</li><li><div class='spec-modal'>Additional Information</div><em>:</em>&nbsp; 1. No two handcrafted pieces are identical. Minor variations contribute to the uniqueness of each piece made by the craftsman. 2. Please check seller policy for returns and COD.</li></ul>",10,0,1,0,0,1,1,1,0,,1,1,1,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/s283p14635img0.jpg,hover,1,0,283,supplier_283
,,,,CATEGORIES/Furniture,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s283p14635img1.jpg,hover,2,0,,
,,,,CATEGORIES/Furniture/Living Room,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s283p14635img2.jpg,hover,3,0,,
,,,,CATEGORIES/Furniture/Living Room/Benches,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S283P14636,,Default,simple,CATEGORIES,Default Category,base,0,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,810,0,,4590,India,2014-03-28 12:04:28,,,,,"I love this stool so much! I love the contrasting colors in the legs that match the quirky and colorful fabrics used in the patchwork upholstery. Whether you need just a single seat or a place for two, this classic bench will give you endless options. Choose from a single or multiseat design and move this around the room for flexible seating arrangements. The single version is perfect for the living room, while the longer bench would be great at the end of the bed.",,,1,/s283p14636img0.jpg,,283,"Operating for more than a decade, we are bringing back the beauty of highly inspired furniture to homes within India. WOOD DEKOR product range is ever expanding to encompass different styles, finishes and even different finishes of wood. The original aims and values still hold true: to offer high quality, beautiful and uniquely designed furniture, lighting and accessories - handmade from natural materials and sourced with the environment in mind.",,Buy Modern Contempoary Dazzling Sydney Patchwork Stool (Single Seater) online shopping at shop.buynbrag.com.Select the Antique Design of Dazzling Sydney Patchwork Stool (Single Seater) ✓ Free Shipping & Returns,,Buy Modern Dazzling Sydney Patchwork Stool (Single Seater) S283P14636-shop.buynbrag.com,,,Use config,Use config,Dazzling Sydney Patchwork Stool (Single Seater),,,Block after Info Column,,5400,25,0,283,0,I love this stool so much! I love the contrasting colors in the legs that match the quirky and colorful fabrics used in the patchwork upholstery,/s283p14636img0.jpg,,,,,1,0,0,/s283p14636img0.jpg,,,,,4,0,"<ul><li><div class='spec-modal'>SKU</div><em>:</em>&nbsp; S283P14636</li><li><div class='spec-modal'>what's in the Box</div><em>:</em>  One  Dazzling Sydney Patchwork Stool (Single Seater)</li><li><div class='spec-modal'>Dimensions</div><em>:</em>&nbsp; Length 50.000 cm x Width 50.000 cm x Height 44.000 cm</li><li><div class='spec-modal'>Material Composition</div><em>:</em>&nbsp; Sheesham wood</li><li><div class='spec-modal'>Usage</div><em>:</em>&nbsp; Indoors</li><li><div class='spec-modal'>Assembly</div><em>:</em>&nbsp; Fully Assembled</li><li><div class='spec-modal'>Care</div><em>:</em>&nbsp; 1. Wipe off with a clean, dry or slightly damp cloth.2. We recommend a 6 monthly wax rub-down for solid-wood furniture.3. Do not keep in direct sunlight as it will protect the wood from fading.</li><li><div class='spec-modal'>Seller Insurance</div><em>:</em>&nbsp; 1. The product is chemically treated for resistance to termites.2. The product is specially treated for moisture resistance. However, even in treated wood 10% expansion is natural and unavoidable.</li><li><div class='spec-modal'>Additional Information</div><em>:</em>&nbsp; 1. No two handcrafted pieces are identical. Minor variations contribute to the uniqueness of each piece made by the craftsman. 2. Please check seller policy for returns and COD.</li></ul>",10,0,1,0,0,1,1,1,0,,1,1,1,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/s283p14636img0.jpg,hover,1,0,283,supplier_283
,,,,CATEGORIES/Furniture,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s283p14636img1.jpg,hover,2,0,,
,,,,CATEGORIES/Furniture/Living Room,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s283p14636img2.jpg,hover,3,0,,
,,,,CATEGORIES/Furniture/Living Room/Stools,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S283P14637,,Default,simple,CATEGORIES,Default Category,base,0,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,2415,0,,13685,India,2014-03-28 12:04:28,,,,,"Filled with bright, beautiful color, the Dazzling Chesterfield Patchwork Sofa
is upholstered in a series of brilliant stripes, each a different fabric. This sofa, crafted in solid sheesham wood, is finished with ""wormholes"" for a vintage look. ",,,1,/s283p14637img0.jpg,,283,"Operating for more than a decade, we are bringing back the beauty of highly inspired furniture to homes within India. WOOD DEKOR product range is ever expanding to encompass different styles, finishes and even different finishes of wood. The original aims and values still hold true: to offer high quality, beautiful and uniquely designed furniture, lighting and accessories - handmade from natural materials and sourced with the environment in mind.",,Buy Modern Contempoary Dazzling Chesterfield Patchwork Sofa online shopping at shop.buynbrag.com.Select the Antique Design of Dazzling Chesterfield Patchwork Sofa ✓ Free Shipping & Returns,,Buy Modern Dazzling Chesterfield Patchwork Sofa S283P14637-shop.buynbrag.com,,,Use config,Use config,Dazzling Chesterfield Patchwork Sofa,,,Block after Info Column,,16100,25,0,283,0,"Filled with bright, beautiful color, the Dazzling Chesterfield Patchwork Sofa
is upholstered in a series of brilliant stripes, each a different fabric",/s283p14637img0.jpg,,,,,1,0,0,/s283p14637img0.jpg,,,,,4,0,"<ul><li><div class='spec-modal'>SKU</div><em>:</em>&nbsp; S283P14637</li><li><div class='spec-modal'>what's in the Box</div><em>:</em>  One  Dazzling Chesterfield Patchwork Sofa</li><li><div class='spec-modal'>Dimensions</div><em>:</em>&nbsp; Length 90.000 cm x Width 70.000 cm x Height 90.000 cm</li><li><div class='spec-modal'>Material Composition</div><em>:</em>&nbsp; Sheesham wood</li><li><div class='spec-modal'>Usage</div><em>:</em>&nbsp; Indoors</li><li><div class='spec-modal'>Assembly</div><em>:</em>&nbsp; Fully Assembled</li><li><div class='spec-modal'>Care</div><em>:</em>&nbsp; 1. Wipe off with a clean, dry or slightly damp cloth.2. We recommend a 6 monthly wax rub-down for solid-wood furniture.3. Do not keep in direct sunlight as it will protect the wood from fading.</li><li><div class='spec-modal'>Seller Insurance</div><em>:</em>&nbsp; 1. The product is chemically treated for resistance to termites.2. The product is specially treated for moisture resistance. However, even in treated wood 10% expansion is natural and unavoidable.</li><li><div class='spec-modal'>Additional Information</div><em>:</em>&nbsp; 1. No two handcrafted pieces are identical. Minor variations contribute to the uniqueness of each piece made by the craftsman. 2. Please check seller policy for returns and COD.</li></ul>",10,0,1,0,0,1,1,1,0,,1,1,1,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/s283p14637img0.jpg,hover,1,0,283,supplier_283
,,,,CATEGORIES/Furniture,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s283p14637img1.jpg,hover,2,0,,
,,,,CATEGORIES/Furniture/Living Room,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CATEGORIES/Furniture/Living Room/Sofas,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S283P14640,,Default,simple,CATEGORIES,Default Category,base,0,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,1125,0,,6375,India,2014-03-28 12:04:28,,,,,"Beech Effect Criss-Cross Wall Shelf is made from solid sheesham wood with a naturall finish. You can hang it to create library, display and highlight a favorite collectible.",,,1,/s283p14640img0.jpg,,283,"Operating for more than a decade, we are bringing back the beauty of highly inspired furniture to homes within India. WOOD DEKOR product range is ever expanding to encompass different styles, finishes and even different finishes of wood. The original aims and values still hold true: to offer high quality, beautiful and uniquely designed furniture, lighting and accessories - handmade from natural materials and sourced with the environment in mind.",,Buy Modern Contempoary Beech Effect Criss-Cross Wall Shelf online shopping at shop.buynbrag.com.Select the Antique Design of Beech Effect Criss-Cross Wall Shelf ✓ Free Shipping & Returns,,Buy Modern Beech Effect Criss-Cross Wall Shelf S283P14640-shop.buynbrag.com,,,Use config,Use config,Beech Effect Criss-Cross Wall Shelf,,,Block after Info Column,,7500,25,0,283,0,Beech Effect Criss-Cross Wall Shelf is made from solid sheesham wood with a naturall finish,/s283p14640img0.jpg,,,,,1,0,0,/s283p14640img0.jpg,,,,,4,0,"<ul><li><div class='spec-modal'>SKU</div><em>:</em>&nbsp; S283P14640</li><li><div class='spec-modal'>what's in the Box</div><em>:</em>  One  Beech Effect Criss-Cross Wall Shelf</li><li><div class='spec-modal'>Dimensions</div><em>:</em>&nbsp; Length 105.000 cm x Width 25.000 cm x Height 105.000 cm</li><li><div class='spec-modal'>Material Composition</div><em>:</em>&nbsp; Sheesham wood</li><li><div class='spec-modal'>Usage</div><em>:</em>&nbsp; Indoors</li><li><div class='spec-modal'>Assembly</div><em>:</em>&nbsp; Fully Assembled</li><li><div class='spec-modal'>Care</div><em>:</em>&nbsp; 1. Wipe off with a clean, dry or slightly damp cloth.2. We recommend a 6 monthly wax rub-down for solid-wood furniture.3. Do not keep in direct sunlight as it will protect the wood from fading.</li><li><div class='spec-modal'>Seller Insurance</div><em>:</em>&nbsp; 1. The product is chemically treated for resistance to termites.2. The product is specially treated for moisture resistance. However, even in treated wood 10% expansion is natural and unavoidable.</li><li><div class='spec-modal'>Additional Information</div><em>:</em>&nbsp; 1. No two handcrafted pieces are identical. Minor variations contribute to the uniqueness of each piece made by the craftsman. 2. Please check seller policy for returns and COD.</li></ul>",10,0,1,0,0,1,1,1,0,,1,1,1,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/s283p14640img0.jpg,hover,1,0,283,supplier_283
